x1,x2,x3,x4,x5,class,color
-1.0668463178514556,-0.17462050733777795,0.1355067894263718,1.3669494774364443,-0.5227220380246695,class_A,"(1.0, 0.0, 0.0)"
0.969988518013511,1.4687960292741298,0.4368826940799552,0.33767461017077494,0.31903431884666533,class_A,"(1.0, 0.0, 0.0)"
-0.0665728100793259,-0.7914974240645902,-1.3566745003460232,-0.43474849391238063,-0.586901654943291,class_A,"(1.0, 0.0, 0.0)"
1.181303839310462,0.8645087005811414,-0.4738435687506589,0.322390222638778,0.6487976982909452,class_A,"(1.0, 0.0, 0.0)"
-0.43009853834085476,0.036130306901334786,0.9825232792111425,0.6381114361792999,-0.8381776114247687,class_A,"(1.0, 0.0, 0.0)"
0.6611563733712349,0.30852636119321414,-0.1237842918140504,-0.15636025646575383,-0.5666204670132431,class_A,"(1.0, 0.0, 0.0)"
-1.9163319524463773,-2.13365352386802,-0.7106587953586669,-0.7692995669567056,0.6206182433363859,class_A,"(1.0, 0.0, 0.0)"
-0.8961469184059347,-1.1225985392341569,-0.44294729181883363,-0.7181520256386253,0.8848125332017078,class_A,"(1.0, 0.0, 0.0)"
-0.23198127535889995,-0.528061089062985,-1.0697658759462751,-0.6153050836794826,0.32317010769119886,class_A,"(1.0, 0.0, 0.0)"
0.3062528014648385,-0.01946740992080761,-0.8497045514456247,-0.47550772906684113,-0.6500379155181516,class_A,"(1.0, 0.0, 0.0)"
0.024753041355494835,0.15903240004508146,-0.9968597254281504,-0.7939601420340818,1.1298528875038794,class_A,"(1.0, 0.0, 0.0)"
0.2751139071605906,0.23734882078181108,1.5344348156923742,0.03407124465542434,-1.058421576834314,class_A,"(1.0, 0.0, 0.0)"
1.5608747996735184,1.1565691390544977,1.027278878181965,1.0282668325390163,-0.0026326378411958,class_A,"(1.0, 0.0, 0.0)"
-0.6058176936866267,-0.8310188958349577,-0.7709429310515077,0.42489490453351453,0.3450534494687516,class_A,"(1.0, 0.0, 0.0)"
0.8786538223072167,0.7555844518963927,0.8725522514019003,1.5122593159516156,1.253704356912296,class_A,"(1.0, 0.0, 0.0)"
-0.7164124143113022,-0.735131721906547,-0.3558820980362994,0.45300034467772476,-0.14886497981864727,class_A,"(1.0, 0.0, 0.0)"
-0.9877326806161383,-0.2331613058932447,0.04883900084879744,0.29877110186725336,0.5863716539780984,class_A,"(1.0, 0.0, 0.0)"
-0.3844245147242721,-0.7549464064865676,-0.12685896874552877,0.42594406646058286,0.05088380099340599,class_A,"(1.0, 0.0, 0.0)"
-0.9827449076947136,-0.13569419308377173,-0.6144493940138426,-0.06425767127806956,0.36325141905001496,class_A,"(1.0, 0.0, 0.0)"
0.6711911538903107,1.156040132720229,0.9795337128011778,1.7478827584549361,1.4042910296480058,class_A,"(1.0, 0.0, 0.0)"
0.8214845440416508,0.9509245476557315,-1.129870388044083,-0.574139587304758,-0.2617924635675139,class_A,"(1.0, 0.0, 0.0)"
-0.41930871660717606,0.30886204469987405,0.031132891616323013,1.3399646880319571,0.4951779729823334,class_A,"(1.0, 0.0, 0.0)"
-0.4845579356677017,-0.17809345602295942,0.008979538170597708,-1.0248058927283017,0.6763877999769295,class_A,"(1.0, 0.0, 0.0)"
0.8258521077251106,0.4668302518724875,-0.5373785564407833,0.7207129032173478,-0.34712735557302726,class_A,"(1.0, 0.0, 0.0)"
1.409013609479849,0.6112273796281975,0.06025463766155942,0.7427376082965214,-0.41611402092083194,class_A,"(1.0, 0.0, 0.0)"
0.08568545319594069,0.5006449491213583,-1.3642193046478963,-1.606781365207666,0.6258988267261203,class_A,"(1.0, 0.0, 0.0)"
-0.7384868670119393,0.328082608247799,1.221314521250883,1.2936795212153416,-0.0413212488272263,class_A,"(1.0, 0.0, 0.0)"
2.034874292708223,-0.019682937490607847,0.1631881559155799,0.8033482455715676,-1.1047903069138458,class_A,"(1.0, 0.0, 0.0)"
-0.6067344754471333,-0.3859464772482398,-0.5998404038494117,0.7715288947834038,2.218945947801581,class_A,"(1.0, 0.0, 0.0)"
0.3907196355888956,0.04871722544115341,0.126352605300819,1.105974732436314,0.1983047347193381,class_A,"(1.0, 0.0, 0.0)"
-0.18051377035420094,-0.04381854627863592,0.3097353618066397,0.6128453425435153,1.9982854835335575,class_A,"(1.0, 0.0, 0.0)"
-1.9716989164801373,-1.223185049289944,-0.6198198681516693,-0.7595971887438863,-0.9981007213774952,class_A,"(1.0, 0.0, 0.0)"
0.2564295200577402,0.39684267458003586,2.188631894910286,0.5676583243699891,-1.4618288109214814,class_A,"(1.0, 0.0, 0.0)"
1.0405701827722686,1.1132238434385868,0.12717400267467488,-0.541430548920071,-0.6022440664877716,class_A,"(1.0, 0.0, 0.0)"
0.2042901922277796,1.2196033416304453,0.2909765400222068,-0.6564396466397273,0.48698655705567717,class_A,"(1.0, 0.0, 0.0)"
0.5226248713341919,0.2576915369679828,-0.9251014344528067,-1.4298485954282716,-0.7049634806928942,class_A,"(1.0, 0.0, 0.0)"
-0.6015480764953715,-1.3161593628131407,-1.4185283667911186,-0.13376651257098762,0.025370988821874652,class_A,"(1.0, 0.0, 0.0)"
-0.9313849568133724,-1.6090411580346546,-0.6522286058930693,-1.4270365372476637,1.2105408043006538,class_A,"(1.0, 0.0, 0.0)"
-1.427071122469119,-1.4236295660230558,-1.7121259791100405,0.3370130727992046,0.03013054206340306,class_A,"(1.0, 0.0, 0.0)"
1.0246083684026799,1.070751382085499,-0.061298561706574474,-0.26330255581573525,0.18578151328123912,class_A,"(1.0, 0.0, 0.0)"
-0.09724016912096406,0.6379932194166934,-1.5128487069591015,-0.8314929198899614,-0.7598990093287681,class_A,"(1.0, 0.0, 0.0)"
-0.4125022968570741,0.011083460897794562,0.4294965588577445,0.2808381149666264,1.5672300882673946,class_A,"(1.0, 0.0, 0.0)"
-1.5014567043370077,-1.103172337552463,0.4859283149792913,0.6173146421363117,0.4685499850426969,class_A,"(1.0, 0.0, 0.0)"
-1.0132842187837952,-0.589524790301153,-0.40856606707695364,-0.7193809550273919,-1.4693251686895732,class_A,"(1.0, 0.0, 0.0)"
0.048623214563751176,0.345400741735517,0.5011917294343545,-0.6240095050712867,-0.04672892973685415,class_A,"(1.0, 0.0, 0.0)"
0.31994927011359303,0.6508910262841682,-0.6632580478270976,-2.441153464121616,-2.50070028279857,class_A,"(1.0, 0.0, 0.0)"
1.024774753723222,1.2157685539472303,0.701052931926973,1.5620450713350058,-0.19440852128252792,class_A,"(1.0, 0.0, 0.0)"
-0.6686824168461019,0.1792599027892252,2.004048009132947,1.5293978061922333,1.1441633362824055,class_A,"(1.0, 0.0, 0.0)"
1.1519840727782356,0.3836574695474282,0.7484941932905198,-0.5469837993146227,1.9856524001454054,class_A,"(1.0, 0.0, 0.0)"
0.7235518848435368,0.7982417478254454,0.7114743412400374,2.802918311575096,-1.7111617154788437,class_A,"(1.0, 0.0, 0.0)"
-0.06423540277141851,0.5228789473170143,1.0078334530065292,-0.5215240818943256,-1.513040882589786,class_A,"(1.0, 0.0, 0.0)"
-0.7991399602374752,-0.1556665381471367,-0.9291833633932275,-0.5856432174563669,0.13384738994085912,class_A,"(1.0, 0.0, 0.0)"
0.05710904009889811,0.04286953538323613,0.6633238150192765,0.01973227700433017,0.0034954835837710248,class_A,"(1.0, 0.0, 0.0)"
-0.8230023865510292,-0.8870123572858005,-0.5478576644208372,-0.40449328463000844,-0.454993532001376,class_A,"(1.0, 0.0, 0.0)"
1.6005792033693271,0.12096020818980482,-0.5304388089507202,0.8034011495245458,-0.30992212626948473,class_A,"(1.0, 0.0, 0.0)"
-0.15713742524932275,-0.7202514897801999,-0.6174284749702575,0.9859388212068247,1.0669038121477796,class_A,"(1.0, 0.0, 0.0)"
-1.4200071223833306,-0.747883575314137,0.8316761043588304,1.6242070436853673,-0.3436190342876038,class_A,"(1.0, 0.0, 0.0)"
0.4062649937410107,0.5613411524778582,0.2276447070139378,-0.19512457225873972,-0.06336578592651348,class_A,"(1.0, 0.0, 0.0)"
-0.5466711201864008,0.5154075747814094,1.625749726783618,-1.134213607932149,-0.9465030429041147,class_A,"(1.0, 0.0, 0.0)"
-0.2780812596123307,0.020866856646253897,0.35434730630370637,-1.1419075106340912,0.5271283636984129,class_A,"(1.0, 0.0, 0.0)"
-2.2795522151926533,-2.0255925064373033,0.4340672446221005,0.6269479541137126,-0.2943208020991267,class_A,"(1.0, 0.0, 0.0)"
1.1334381332083112,0.253806650681723,1.2087149092240714,0.8109418656586977,-1.0666135105901497,class_A,"(1.0, 0.0, 0.0)"
-0.7427469720207921,-1.2754256336079637,-0.3746012301089231,-0.5085648262271371,-1.8930531298912598,class_A,"(1.0, 0.0, 0.0)"
0.29076800023113025,0.5549986866434031,-0.6747132264168532,0.5387790976471014,0.4438174116007591,class_A,"(1.0, 0.0, 0.0)"
-0.2720002328249385,-1.3940069432830113,0.001035165880481934,0.1834994210865837,-1.1520848702933257,class_A,"(1.0, 0.0, 0.0)"
-1.6309837686418183,-0.8906119252932883,0.968987569979207,0.5738023111746405,0.7739274858785138,class_A,"(1.0, 0.0, 0.0)"
-1.126774051334054,-1.0516293007508846,-1.0531279549430619,-1.4972780872927767,0.4799161569649563,class_A,"(1.0, 0.0, 0.0)"
1.1106560684276396,0.6001794337019863,0.7822609348956723,1.4351581956930455,-0.14777902338287238,class_A,"(1.0, 0.0, 0.0)"
2.534296509192928,1.6721835794208209,1.109444332837765,0.5422214814470735,-0.0658991657816888,class_A,"(1.0, 0.0, 0.0)"
